author,authorURL,name,url,previewExcerpt,type,producer,productImage,date
maricheri,https://www.chess.com/member/maricheri,Steinitz-Lasker 1894,https://www.chess.com/article/view/steinitz-lasker-1894,"
                  Steinitz - Lasker          USA  1894                                    1.d4  d5  2.c4  e6  3.Sc3  Sf6  4.f3  c5  5.dxc5  Lxc5  6.cxd5  Sxd5  7.e4  Sxc3  8.Dxd8+  Kxd8...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
maricheri,https://www.chess.com/member/maricheri,Tal-Botwinnik 1960,https://www.chess.com/article/view/tal-botwinnik-1960,"
                  Tal - Botwinnik          Moskau  1960                           1.e4  c6  2.d4  d5  3.Sc3  dxe4  4.Sxe4  Lf5  5.Sg3  Lg6  6.Lc4  e6  7.S1e2  Sf6  8.Sf4  Ld6  9.Sx...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
Logicalfan10,https://www.chess.com/member/logicalfan10,Don't trap yourself!,https://www.chess.com/article/view/dont-trap-yourself,"
                  Sometimes you have a trap planned but 1 little move from your opponent and a mistake from yourself can destroy your trap. Here is an example. I this example White tries to win a rook but ends off as a trade and has a bad position. 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/104.4b086cd9.300x169o.4dd8d3cbec0f.jpeg,"Dec 4, 2007, 1:19:18 PM"
maricheri,https://www.chess.com/member/maricheri,Capablanca-Aljechin 1927,https://www.chess.com/article/view/capablanca-aljechin-1927,"
                  Capablanca - Aljechin          Buenos Aires  1927                                      1.d4  d5  2.c4  e6  3.Sc3  Sf6  4.Sf3  Sbd7  5.Lg5  c6  6.e3  Da5  7.Sd2  Lb4  8.Dc2  0-0&...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
maricheri,https://www.chess.com/member/maricheri,Euwe-Aljechin 1935,https://www.chess.com/article/view/euwe-aljechin-1935,"
                  Euwe - Aljechin          Holland  1935                        1.d4  e6  2.c4  f5  3.g3  Lb4+  4.Ld2  Le7  5.Lg2  Sf6  6.Sc3  0-0  7.Sf3  Se4  8.0-0  b6  9.Dc2&nbs...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,"Death of ""The Black Death""",https://www.chess.com/article/view/death-of-the-black-death,"
                  Wilhelm Steinitz (1836-1900), Austrian-American Grandmaster and first official World Champion, defeated English Grandmaster Joseph Henry Blackburne, alias ""The Black Death"" (1841-1924) in this game played in London in 1876. The game was ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
KrizProdigy,https://www.chess.com/member/krizprodigy,"Kasparov vs Karpov 1985 , best game ever ?",https://www.chess.com/article/view/kasparov-vs-karpov-1985--best-game-ever,"
                  Anatoly Karpov vs Gary Kasparov , 1985 world championship match. is this the best game ever ? 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,Max Euwe at Hastings,https://www.chess.com/article/view/max-euwe-at-hastings,"
                  Max Euwe (1901-1981) was a Dutch Grandmaster, Mathematician and author. He was the fifth player to become World Chess Champion 1n 1935. Euwe was also President of the World Chess Federation (FIDE) from 1970-1978. He defeat...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
venkatesh920,https://www.chess.com/member/venkatesh920,My Immortal,https://www.chess.com/article/view/my-immortal,"
                  watch the game n enjoy. due to the high concentration of my power on black's kingside, madly attempting to sacrifice my minor pieces , i proudly call this my immortal!! 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
Fellippo,https://www.chess.com/member/fellippo,mate in 9 moves,https://www.chess.com/article/view/mate-in-9-moves,"
                   Any comments please? 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,Ecclesiastic Maneuvers,https://www.chess.com/article/view/ecclesiastic-maneuvers,"
                  ""In the Middle Ages, the Roman Church condemned chess, as it did many other forms of amusement, as a tool of the devil. In later times, however, the church not only has softened its position, but has come around to warmly encouraging the...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,The Oldest Living Grandmaster,https://www.chess.com/article/view/the-oldest-living-grandmaster,"
                  Andor Lilienthal (1911-) is a Hungarian Grandmaster born in Moscow; he moved to Hungary at the age of two. He played against many World Champions during his ilustrious chess career. Among the great players he defeated are: Lasker, Alekhine, E...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,An Epic Battle,https://www.chess.com/article/view/epic-battle,"
                  Viacheslav Ragozin (1908-1962), Soviet Grandmaster, chess writer and editor, played Black in this game against Hungarian Grandmaster Andre Lilienthal (1911-). White was winning by move 22, but when he missed the killer 23.Bf4, Black&nbsp...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
venkatesh920,https://www.chess.com/member/venkatesh920,The Ukraine Immortal,https://www.chess.com/article/view/the-ukraine-immortal,"
                  This game popularly came to be known as the ukraine immortal, because black blindly accepts white's crazy sacrifices and the king falls into a wonderful trap... 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,A Titanic Draw,https://www.chess.com/article/view/a-titanic-draw,"
                  This game was played at Nottingham in 1936 between World Champion Alexander Alekhine (1892-1946) and future World Champion Mikhail Botvinnik (1911-1995). Alekhine played White, he had Botvinnik a Knight down and it seemed like he had&nbs...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,Viva Akiba,https://www.chess.com/article/view/viva-akiba,"
                  Here is what Al Horowitz had to say about this great Polish Grandmaster from the 20th century: ""Akiba Rubinstein (1882-1961), what a player! Only by a strange quirk of fate did he fail to reach the World's Championship, having defeated ea...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,Mate in 13,https://www.chess.com/article/view/mate-in-13,"
                  This is not a puzzle, is a complete game played in 1942 in New York between Herman Helms and Oscar Tenner. White offers his Queen as a juicy bait to get the Black King into a lethal mating net.  
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,Salo Flohr and the Ruy Lopez,https://www.chess.com/article/view/salo-flohr-and-the-ruy-lopez,"
                  Salomon Mikhailovich Flohr (1908-1983) was one of Czechoslovakia's greatest chess players ever. He established himself as a legend during the Olympiads of the 1930s. His tournament record was impressive, with his tactical skill ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
viv001,https://www.chess.com/member/viv001,Unusual mate in opening,https://www.chess.com/article/view/unusual-mate-in-opening,"
                  This is an example of a check mate in the opening which is quite strange....i was playing against a club player and i was with the white pieces...  
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
amntony,https://www.chess.com/member/amntony,Tarrasch Lost a Piece in Germany,https://www.chess.com/article/view/tarrasch-lost-a-piece-in-germany,"
                  Dear ladies and gents, The first formal test of the Dragon system was in Germany, 1887  Tarrasch lost a whole piece there!  
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,A Misterious Game,https://www.chess.com/article/view/a-misterious-game,"
                  The following Giuoco Piano is from the book ""How to Win in the Chess Openings"" by I A Horowitz. It is an awesome game and I wanted to post it. Unfortunately, the names of the players are unknown, so is the time it was...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
kenytiger,https://www.chess.com/member/kenytiger,I A Horowitz,https://www.chess.com/article/view/horowitz-in-a-simultaneous,"
                  Israel Albert Horowitz (1907-1973), better known as I A Horowitz, was a Jewish-American International Master, a Grandmaster by today's standards, but he never got the title. Horowitz won the US Open Championship in 1936, 1938 and 1943. He is the m...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/349021.a02f5198.300x169o.42186c0a6279.jpeg,"Nov 20, 2007, 12:28:45 AM"
Logicalfan10,https://www.chess.com/member/logicalfan10,Defend Queen's Gambit,https://www.chess.com/article/view/defend-queens-gambit,"
                  If you don't know what the Queen's gambit is, it is a offer of a pawn on the queen-side. But is really a gambit? Qa4+ instantly gets the pawn back. It also gives a good central position. Black has no developed pieces that are useful. The o...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
Knightistwoqueens,https://www.chess.com/member/knightistwoqueens,Is fried live really so good?,https://www.chess.com/article/view/is-fried-live-really-so-good,"
                  Is an uncountered fried liver really that good, i have tried it myself many tines and young'n's often fall into that trap, but how good is it really, for have found no real way to abuse it                ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
BigThunder,https://www.chess.com/member/bigthunder,Fajarowicz Gambit,https://www.chess.com/article/view/fajarowicz-gambit,"
                   
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
BigThunder,https://www.chess.com/member/bigthunder,London System,https://www.chess.com/article/view/london-system2,"
                   
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
Bonzlibir,https://www.chess.com/member/bonzlibir,"Garry, The Dragon Master",https://www.chess.com/article/view/garry-the-dragon-master,"
                  When Playing White against the Great Garry Kasparov, even the strongest GMs have to think twice whether or not to use an ""e4"" opening because chances are that he will use his favorite Sicilian Defense Variation - The Dragon. In the follo...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
mida,https://www.chess.com/member/mida,A tactical gambit for all tastes,https://www.chess.com/article/view/a-tactical-gambit-for-all-tastes,"
                  The Albin Counter Gambit (1.d4 d5 2.c4 e5) is quite rare in GM practice and only very few “dare” to play it. Russian GM Alexander Morozevich is one who plays it occasionally and with success. American GM Hikaru Nakamura is likely the s...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
mida,https://www.chess.com/member/mida,An old weapon for brave players,https://www.chess.com/article/view/an-old-weapon-for-brave-player,"
                  The Cochrane Gambit (1 e4 e5 2 Nf3 Nf6 3 Nxe5 d6 4 Nxf7) is, perhaps, not well known by its name, but is a playable early assault on the Black King's position, which leads to dynamic positions with chances for both sides. John Cochrane was bor...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
mida,https://www.chess.com/member/mida,An exchange sacrifice to beat the Grunfeld,https://www.chess.com/article/view/an-exchange-sacrifice-to-beat-,"
                  The Grünfeld defence relies on one of the main principles of the hypermodern school: a large pawn centre could be a liability rather than an asset. The opening is named after Ernst Grünfeld, the player who first employed the defence in t...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
mida,https://www.chess.com/member/mida,Bad times for Queen's Indian lovers,https://www.chess.com/article/view/bad-times-for-queens-indian-l,"
                  The Queen's Indian is one of Black's most respected defenses to the queen's pawn opening. It's an established favorite among top GMs such as Kramnik, Anand, Adams, J. Polgar and (when he was at his best) Karpov. The opening is cons...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
mida,https://www.chess.com/member/mida,Killing the Dragon,https://www.chess.com/article/view/killing-the-dragon,"
                  Dragon variation of the Sicilian defence has always been regarded as one of the sharpest variations of all chess openings. The name ""Dragon"" comes from the resemblance of Black's kingside pawn structure to the constellation ""Dra...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
billwall,https://www.chess.com/member/billwall,King's Gambit Accepted II,https://www.chess.com/article/view/kings-gambit-accepted-ii,"
                  Here is another King's Gambit miniature.   
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
billwall,https://www.chess.com/member/billwall,King's Gambit Accepted,https://www.chess.com/article/view/kings-gambit-accepted,"
                  The King's Gambit probably has more traps than any other opening.  Here is a recent game that White wins when Black tries a new move in the opening and gets greedy.  
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
billwall,https://www.chess.com/member/billwall,Dutch Treat,https://www.chess.com/article/view/dutch-treat,"
                  The Dutch Defense (1.d4 f5) is a good alternative to 1...d5 and 1...Nf6 when faced with 1.d4.  Here is a recent example in which Black wins in the Dutch and White doesn't follow best opening theory.  It leads to a back rank mate in j...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
billwall,https://www.chess.com/member/billwall,Opening Frequency,https://www.chess.com/article/view/opening-frequencey,"
                   I did a little survey of chess opening frequencies from several chess databases. After looking over a million games or so and keeping tabs of the first few moves, these are the results.  1.e4 was the most common opening, representing 70...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/45846.6bdb3c7f.300x169o.8cebfb951d49.jpeg,"Sep 18, 2007, 11:40:27 PM"
venkatesh920,https://www.chess.com/member/venkatesh920,The Origin of The Immortal,https://www.chess.com/article/view/the-origin-of-the-immortal,"
                  Another King's Gambit accepted masterpiece.... Whether or not this game has been posted before, it will always remain an IMMORTAL one..Do notice that development of one's pieces as mentioned earlier by kenytiger, is the key to victory... 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,The Importance of Development,https://www.chess.com/article/view/the-importance-of-development,"
                  The following game ilustrates what poor development can do to a chess player. I played Black against Michael189, a very good player and a good friend of mine. White sacrificed a Knight early in the game for no apparent reason, then he ha...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,My Brilliancy,https://www.chess.com/article/view/my-brilliancy,"
                  Here is a game I played a while back, it is one of my favorites because I sacrificed three pieces and won nicely. First, I sacrificed a Bishop to get my Rook into play, then followed a Knight, lastly, I sacrificed my Rook. My eager and younge...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Reti Crushes Euwe,https://www.chess.com/article/view/reti-crushes-euwe,"
                  In 1920, Richard Reti (1889-1929), one of the top players in the world at the time, played a match against future World Champion Max Euwe (1901-1981). The result was 5-3 with four draws in Reti's favor. The game below is fr...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
likesforests,https://www.chess.com/member/likesforests,Morphy vs. Anderssen,https://www.chess.com/article/view/morphy-vs-anderssen,"
                  Their shortest game and a dazzling tactical battle, annotated.  Morphy said to me, ""I have a positive chess fever coming over me. Give me    the board and the pieces and I'll show you some of Anderssen's games."" And with ast...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,An Old School Combination,https://www.chess.com/article/view/an-old-school-combination,"
                  This game was played in 1844 between Hoffman and Petroff, both Grandmasters of the era. Black's idea of surrendering his Queen to bind the enemy King with the lesser pieces is a true triumph of mind over matter.  
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Fischer vs Benko,https://www.chess.com/article/view/fischer-vs-benko,"
                  At the Candidates Tournament in Curacao in 1962, which resulted in a victory for Tigran Petrosian, there was no rivalry as intense as the competition between America's pretty boy Bobby Fischer and the Hungarian Grandmaster ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,The Polish Immortal,https://www.chess.com/article/view/the-polish-immortal2,"
                  What is a brilliancy? a spectacular Queen sacrifice? a game full of masterly maneuvers? That's the question. Many Brilliancy Awards of the past are known to be full of arguments, errors and disagreements. The ""standards"" for a b...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,An American Legend,https://www.chess.com/article/view/jude-acers-an-american-legend,"
                  Jude Acers (April 1944-) is a U.S. senior Chess Master who has set several simultaneous exhibition world records. Acers broke Capablanca's record in 1966 at the Louisiana State Fair, when he played 114 opponents simultaneously and wo...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,The Hunted Hunter,https://www.chess.com/article/view/the-hunted-hunter,"
                  Miroslav Filip (October 1928-) from Prague, Czech Republic, was Czechoslovak Champion in 1950, 1952 and 1954. He earned the International Master title in 1953 and became Grandmaster in 1955. He played the following game in 1961 against Klaus Vikto...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
billwall,https://www.chess.com/member/billwall,Marshall Burns Burn,https://www.chess.com/article/view/marshall-burns-burn,"
                  Frank Marshall was one of the top ten players in the world during the early 20th century.  Amos Burn was one of the top ten players in the world at the end of the 19th century.  Both players met at a grandmaster tournament in Ostend, Bel...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
ccrn396,https://www.chess.com/member/ccrn396,Fischer-Spassky World Championship Match 13th Game,https://www.chess.com/article/view/fischer-spassky-world-championship-match-13th-game,"
                       During the previous 2 games in which Spassky had opened with 1.e4 (Games 7 and 11), Fischer had answered with 1...c5., playing his beloved Sicilian Najdorf. Spassky and his team had undoubtedly prepared for this. Fischer w...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Herman Helms of Brooklyn,https://www.chess.com/article/view/herman-helms-dean-of-american-chess,"
                  Herman Helms (January 1870-January 1963) was recognized by the US Chess Federation as the ""Dean of American Chess"" in 1943. His personal and over-the-board experiences began with World Champion Wilhelm Steinitz. He encountered, at times ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Adams vs Torre,https://www.chess.com/article/view/adams-vs-torre,"
                  If a dozen different masters were asked what was the greatest combination they have ever witnessed, there would be at least a dozen different replies. None, however, would deny the following game its share of immortality. This is one of the most b...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Lucky Discovered Mate,https://www.chess.com/article/view/lucky-discovered-mate,"
                  I played this game a while ago against a very good player and a good friend of mine (I will not reveal his name to protect his privacy). We usually beat each other back and forward, I happened to beat him this time. Often we see a game where ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,This is a Funny Game,https://www.chess.com/article/view/this-is-a-funny-game,"
                  This game was played in 1923, it only lasted nine moves. Black resigned as soon as he realized that his Queen was trapped. The quiet and amazing way in which White trapped the Black Queen is pure genious. Enjoy... 
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,A First-Round Knockout,https://www.chess.com/article/view/a-first-round-knockout,"
                  This game was played in 1936, don't know exactly where but I wanted to share it with you all. It features a 12-move checkmate. White never had a chance in this game, he could well have resigned before the mate was delivered. I don't t...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,An Elegant-Royal Combination,https://www.chess.com/article/view/an-elegant-royal-combination,"
                  Chess is often referred to as the ""Royal Game"" for, way back in the old days, the game used to be played among Kings and important people. The winner of the following game was Prince Andrey Dadian of Mingrelia (1850-1910),...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Attack and Defense,https://www.chess.com/article/view/attack-and-defense,"
                  David Janowski (May 1868-January 1927) was born in Wolkowysk, Russia, he settled in Paris around 1890 and went professional as a Chess player in 1894. He won tournaments in Monte Carlo 1901, Hanover 1902, and tied for first at Vienna 1902 and Barm...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Carlos Bielicki of Argentina,https://www.chess.com/article/view/carlos-bielicki-of-argentina,"
                  The World's Junior Championship tournament of 1959 was held in Munchestein, Switzerland, the event is limited to players under 21 years of age. The winner at the time was 19-year old Carlos Bielicki (May 1940-), with this remarkable ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
edthegreat,https://www.chess.com/member/edthegreat,Weird game,https://www.chess.com/article/view/weird-game,"
                   
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,The most Beautiful Move ever made,https://www.chess.com/article/view/the-most-beautiful-move-ever-made,"
                  Frank James Marshall (August 1877-November 1944) was the United States Chess Champion from 1909 to 1936. He was considered one of the world's strongest players in the early part of the 20th century. In the game below, played in 1912 at the Bre...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
billwall,https://www.chess.com/member/billwall,Then Came Bronstein,https://www.chess.com/article/view/then-came-bronstein,"
                  David Bronstein (1924-2006) was one of the best four players in the world from 1948 to 1958.  He was one of the youngest Soviet players to be awarded the national master title.  He was the winner of the first, and perhaps strongest, Inte...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
kenytiger,https://www.chess.com/member/kenytiger,Sacrificial Kinghunt,https://www.chess.com/article/view/sacrificial-kinghunt,"
                  I came across this game and I wanted to share it for your enjoyment. It was played in East Germany in 1963; the game features a nice Kinghunt. Black gives pieces away to get the White King out of his comfort zone, then he ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/281031.53e6e4c1.300x169o.8a4c5c5c4c91.jpeg,"Nov 4, 2007, 3:08:14 AM"
ccrn396,https://www.chess.com/member/ccrn396,Fischer and the King's Gambit,https://www.chess.com/article/view/fischer-and-the-kings-gambit,"
                  In 1960, Fischer suffered a famous loss against Boris Spasskys King's gambit. Bobby would later write an article entitled ""A Bust to the King's Gambit"". In 1963, during the US Championship, Fischer played a less popular vari...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,The French With 4 Queens,https://www.chess.com/article/view/the-french-with-4-queens,"
                  It's rare to see four queens on the board at once and remain on the board until the game is over.  But that's what happened in this French Defense game where International Master Bernard Zuckerman lost to National Master Louis Levy in...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
